latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
10.21572,-3.10474,312.63,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,291.06,0.71,N,0
9.70336,0.02858,301.68,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,288.28,0.75,N,0
11.01401,-8.55566,299.83,0.44,0.46,2023-01-01,0143,N,VIIRS,n,2,289.59,0.66,N,0
10.20304,-3.08885,303.5,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,292.87,0.6,N,0
9.70659,-0.01312,299.97,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,287.3,0.4,N,0
9.69978,0.02797,302.41,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,288.98,0.75,N,0
9.69568,0.05276,314.9,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,287.35,1.43,N,0
9.51871,1.08836,324.61,0.51,0.41,2023-01-01,0143,N,VIIRS,n,2,290.59,1.96,N,0
9.69142,0.05626,306.01,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,288.27,1.21,N,0
10.19641,-3.08991,312.09,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,293.35,1.16,N,0
9.70286,-0.03484,304.35,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,288.22,0.8,N,0
9.54985,0.88061,300.68,0.5,0.41,2023-01-01,0143,N,VIIRS,n,2,288.74,0.76,N,0
9.51493,1.08763,306.44,0.51,0.41,2023-01-01,0143,N,VIIRS,n,2,289.12,1.96,N,0
10.19309,-3.09044,321.77,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,293.37,1.2,N,0
10.192,-3.08345,309.33,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,291.06,1.73,N,0
10.19145,-3.07995,313.66,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,291.87,1.12,N,0
10.11485,-2.59457,306.72,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,290.21,0.64,N,0
9.6993,-0.03545,306.27,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,288.26,0.95,N,0
9.91815,-0.89586,298.93,0.42,0.37,2023-01-01,0143,N,VIIRS,n,2,287.64,0.24,N,0
11.64614,-1.97861,302.01,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,287.91,0.45,N,0
10.22538,6.24453,306.91,0.36,0.57,2023-01-01,0143,N,VIIRS,n,2,290.81,1.04,N,0
9.92078,7.86217,303.41,0.46,0.64,2023-01-01,0143,N,VIIRS,n,2,286.4,0.66,N,0
10.22013,6.24352,320.96,0.36,0.57,2023-01-01,0143,N,VIIRS,n,2,291.2,1.49,N,0
11.67586,-2.18679,302.43,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,287.59,0.36,N,0
10.21954,6.24669,308.9,0.36,0.57,2023-01-01,0143,N,VIIRS,n,2,289.88,1.49,N,0
11.63895,-1.97618,323.46,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,290.11,1.9,N,0
13.14201,-12.90263,300.85,0.46,0.63,2023-01-01,0143,N,VIIRS,n,2,287.06,1.13,N,0
11.63563,-1.97673,317.79,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,289.48,0.9,N,0
11.63507,-1.9732,300.21,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,288.76,0.9,N,0
10.99912,1.82897,300.36,0.54,0.42,2023-01-01,0143,N,VIIRS,n,2,288.33,0.84,N,0
12.81439,-10.27693,316.79,0.61,0.53,2023-01-01,0143,N,VIIRS,n,2,283.75,3.16,N,0
9.9268,7.6731,300.71,0.45,0.63,2023-01-01,0143,N,VIIRS,n,2,287.26,0.71,N,0
13.11841,-12.95841,302.78,0.46,0.64,2023-01-01,0143,N,VIIRS,n,2,287.28,1.4,N,0
11.43509,-0.86483,299.27,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,289.05,0.61,N,0
10.12711,6.35984,301.09,0.36,0.58,2023-01-01,0143,N,VIIRS,n,2,289.77,0.72,N,0
11.42881,-1.01721,307.52,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,288.72,0.93,N,0
11.42782,-1.01697,301.06,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,288.39,0.53,N,0
11.13008,0.80275,303.7,0.47,0.4,2023-01-01,0143,N,VIIRS,n,2,290.28,0.61,N,0
11.71157,-2.82176,305.6,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,287.71,0.89,N,0
11.70991,-2.83284,297.83,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,286.94,0.37,N,0
11.70936,-2.82932,298.36,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,287.44,0.92,N,0
11.70881,-2.8258,312.5,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,288.71,0.92,N,0
11.70826,-2.82229,311.77,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,288.82,0.85,N,0
10.95285,1.76801,301.52,0.54,0.42,2023-01-01,0143,N,VIIRS,n,2,289.2,1.89,N,0
10.94817,1.77218,323.3,0.54,0.42,2023-01-01,0143,N,VIIRS,n,2,290.78,1.89,N,0
10.94898,1.76738,316.19,0.54,0.42,2023-01-01,0143,N,VIIRS,n,2,290.17,1.89,N,0
10.9443,1.77153,300.24,0.54,0.42,2023-01-01,0143,N,VIIRS,n,2,289.05,0.96,N,0
10.12893,6.36022,299.93,0.37,0.58,2023-01-01,0143,N,VIIRS,n,2,289.51,0.46,N,0
9.84524,7.85392,307.93,0.47,0.64,2023-01-01,0143,N,VIIRS,n,2,287.63,1.18,N,0
10.1093,6.37735,325.33,0.37,0.58,2023-01-01,0143,N,VIIRS,n,2,290.77,1.62,N,0
12.61893,-9.29418,296.36,0.52,0.5,2023-01-01,0143,N,VIIRS,n,2,276.96,3.62,N,0
10.1099,6.37409,315.37,0.37,0.58,2023-01-01,0143,N,VIIRS,n,2,289.44,1.62,N,0
10.07835,6.45503,307.21,0.37,0.58,2023-01-01,0143,N,VIIRS,n,2,287.96,0.85,N,0
11.38645,-1.06152,305.86,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,289.56,0.91,N,0
11.38366,-1.06574,300.44,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,289.37,0.71,N,0
11.54449,-2.12884,301.2,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,287.18,0.37,N,0
10.1008,6.18812,300.36,0.36,0.57,2023-01-01,0143,N,VIIRS,n,2,288.63,0.31,N,0
10.19211,5.58635,303.3,0.32,0.55,2023-01-01,0143,N,VIIRS,n,2,290.43,0.77,N,0
10.86748,1.8238,302.07,0.54,0.42,2023-01-01,0143,N,VIIRS,n,2,289.68,0.89,N,0
12.56502,-9.38494,312,0.52,0.5,2023-01-01,0143,N,VIIRS,n,2,290.29,1.36,N,0
10.8627,1.82827,304.18,0.54,0.42,2023-01-01,0143,N,VIIRS,n,2,289.69,1.35,N,0
12.5604,-9.38566,312.84,0.52,0.5,2023-01-01,0143,N,VIIRS,n,2,290.58,1.36,N,0
10.01811,6.42271,311.99,0.37,0.58,2023-01-01,0143,N,VIIRS,n,2,288.96,1.68,N,0
10.01746,6.4261,313.85,0.37,0.58,2023-01-01,0143,N,VIIRS,n,2,288.45,1.01,N,0
10.01682,6.42949,307.53,0.37,0.58,2023-01-01,0143,N,VIIRS,n,2,287.11,1.01,N,0
12.05351,-5.66984,329.22,0.47,0.39,2023-01-01,0143,N,VIIRS,n,2,290.6,2.7,N,0
10.05209,6.21564,324.33,0.36,0.57,2023-01-01,0143,N,VIIRS,n,2,292.04,2.1,N,0
12.55582,-9.38664,300.69,0.52,0.5,2023-01-01,0143,N,VIIRS,n,2,289.08,0.58,N,0
12.05289,-5.6655,308.44,0.47,0.39,2023-01-01,0143,N,VIIRS,n,2,289.72,2.7,N,0
10.96502,1.19404,306.96,0.5,0.41,2023-01-01,0143,N,VIIRS,n,2,286.01,1.04,N,0
10.17412,5.57124,302.85,0.32,0.55,2023-01-01,0143,N,VIIRS,n,2,288.79,0.76,N,0
11.25348,-0.84518,332.34,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,294.23,3.08,N,0
11.25287,-0.84144,321.22,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,292.98,1.33,N,0
10.12597,5.67348,322.34,0.33,0.55,2023-01-01,0143,N,VIIRS,n,2,290.01,1.1,N,0
11.25226,-0.8377,305.72,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,291.54,1.33,N,0
10.94619,1.00723,308.05,0.49,0.4,2023-01-01,0143,N,VIIRS,n,2,289.21,1.1,N,0
10.88695,1.35724,302.71,0.51,0.41,2023-01-01,0143,N,VIIRS,n,2,287.41,0.96,N,0
10.13411,5.62895,299.62,0.33,0.55,2023-01-01,0143,N,VIIRS,n,2,289.14,0.83,N,0
10.12544,5.6764,317.38,0.33,0.55,2023-01-01,0143,N,VIIRS,n,2,290.07,1.1,N,0
9.86456,7.0867,298.17,0.41,0.61,2023-01-01,0143,N,VIIRS,n,2,288.15,0.81,N,0
11.43834,-2.03455,299.71,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,288.58,0.45,N,0
11.24229,-0.86222,313.01,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,292.36,1.79,N,0
11.24168,-0.85852,319.02,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,292.6,1.52,N,0
10.10232,5.68802,304.64,0.33,0.55,2023-01-01,0143,N,VIIRS,n,2,289.73,0.74,N,0
10.10178,5.69094,312.36,0.33,0.55,2023-01-01,0143,N,VIIRS,n,2,290.65,0.74,N,0
11.23828,-0.85909,306.52,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,291.53,0.9,N,0
9.43705,9.12601,295.48,0.58,0.69,2023-01-01,0143,N,VIIRS,n,2,282.16,1.37,N,0
12.72506,-11.27818,302.6,0.35,0.57,2023-01-01,0143,N,VIIRS,n,2,279.82,1.2,N,0
11.27437,-1.14416,321.41,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,291.37,1.56,N,0
12.58987,-10.23079,296.8,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,276.67,1.73,N,0
12.58916,-10.22515,302.72,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,288.8,1.46,N,0
11.27497,-1.1478,314.12,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,290.78,1.56,N,0
11.27378,-1.14052,319.41,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,290.68,2.13,N,0
11.27259,-1.13323,311.83,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,289.86,0.86,N,0
11.272,-1.12957,307.73,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,288.85,0.86,N,0
11.27219,-1.15202,300.51,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,290.18,0.87,N,0
11.2716,-1.14837,306.88,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,290.35,1.04,N,0
11.26862,-1.13013,301.77,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,289.4,1.07,N,0
11.26803,-1.12647,313.29,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,289.47,1.01,N,0
12.53096,-9.84303,328.83,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,291.57,4.28,N,0
12.5766,-10.24428,311.56,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,275,1.73,N,0
12.57589,-10.23859,304.62,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,271.78,0.81,N,0
12.57169,-10.24498,301.94,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,272.2,1.73,N,0
12.57099,-10.23936,299.97,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,271.45,0.81,N,0
12.52749,-9.89245,300.88,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,286.64,0.57,N,0
10.63306,2.54326,304.79,0.4,0.44,2023-01-01,0143,N,VIIRS,n,2,288.8,1.51,N,0
10.63241,2.54693,299.68,0.4,0.44,2023-01-01,0143,N,VIIRS,n,2,288.9,0.86,N,0
9.97641,6.1054,303.82,0.35,0.57,2023-01-01,0143,N,VIIRS,n,2,289.32,0.65,N,0
11.02757,0.21622,299.84,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,287.99,0.58,N,0
10.55855,2.91459,314.17,0.42,0.46,2023-01-01,0143,N,VIIRS,n,2,285.98,0.97,N,0
12.8158,-12.42144,335.28,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,289.85,5.04,N,0
12.81006,-12.42181,367,0.42,0.61,2023-01-01,0143,N,VIIRS,h,2,292.83,5.04,N,0
12.81055,-12.42611,314.32,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,290.49,5.04,N,0
12.54633,-10.28228,313.04,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,285.72,2.84,N,0
12.54564,-10.27666,310.9,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,285.22,2.32,N,0
9.97633,6.10547,304.63,0.35,0.57,2023-01-01,0143,N,VIIRS,n,2,289.13,0.6,N,0
11.69534,-4.22742,304.23,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,288.85,0.75,N,0
12.54959,-10.28308,307.51,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,285.4,1.34,N,0
12.54886,-10.27746,307.59,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,282.76,1.34,N,0
12.81413,-12.42445,331.93,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,289.58,4.15,N,0
12.81362,-12.42026,367,0.42,0.61,2023-01-01,0143,N,VIIRS,h,2,292.84,4.15,N,0
12.49984,-9.94074,353.47,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,290.97,7.87,N,0
12.81309,-12.41587,303.42,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,291.24,2.62,N,0
12.49914,-9.93538,310.61,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,290.12,3.07,N,0
12.80841,-12.42493,304.02,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,290.83,4.15,N,0
12.80787,-12.42048,307.45,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,291.11,4.15,N,0
12.49504,-9.94137,301.81,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,289.18,7.87,N,0
11.68397,-4.24437,319.8,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,289.97,1.61,N,0
11.68341,-4.24066,311.24,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,291.24,1.67,N,0
11.68056,-4.24492,314.57,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,290.59,1.61,N,0
11.68,-4.2412,317.93,0.41,0.37,2023-01-01,0143,N,VIIRS,n,2,291.31,1.67,N,0
10.67517,1.96122,298.01,0.56,0.43,2023-01-01,0143,N,VIIRS,n,2,284.53,0.44,N,0
12.09634,-9.31531,307.63,0.51,0.49,2023-01-01,0143,N,VIIRS,n,2,286.18,2.72,N,0
12.0957,-9.3106,306.13,0.51,0.49,2023-01-01,0143,N,VIIRS,n,2,286.95,3.64,N,0
11.10187,-2.5823,299.88,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,283.43,0.34,N,0
9.99356,4.03241,299.31,0.51,0.5,2023-01-01,0143,N,VIIRS,n,2,289.03,0.59,N,0
11.09856,-2.58284,300.75,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,285.7,0.34,N,0
10.54929,0.78712,302.24,0.48,0.4,2023-01-01,0143,N,VIIRS,n,2,287.08,0.63,N,0
10.54339,0.82222,305.62,0.48,0.4,2023-01-01,0143,N,VIIRS,n,2,287.73,1.12,N,0
10.54045,0.81721,298.56,0.48,0.4,2023-01-01,0143,N,VIIRS,n,2,287.32,0.67,N,0
10.94672,-1.71517,314.66,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,288.12,1.29,N,0
10.67934,-0.0797,303.21,0.44,0.38,2023-01-01,0143,N,VIIRS,n,2,290.52,0.46,N,0
10.68229,-0.11916,299.8,0.44,0.38,2023-01-01,0143,N,VIIRS,n,2,289.1,0.77,N,0
10.67583,-0.0803,312.18,0.44,0.38,2023-01-01,0143,N,VIIRS,n,2,290.98,1.19,N,0
11.21055,-3.47388,300.68,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,287.1,0.45,N,0
10.48679,0.97675,303.29,0.49,0.4,2023-01-01,0143,N,VIIRS,n,2,289.81,1.13,N,0
11.20777,-3.47797,305.54,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,287.83,0.77,N,0
11.20722,-3.47441,297.84,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,286.56,0.33,N,0
10.9563,-1.88128,300.3,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,289.66,0.74,N,0
10.95573,-1.87774,302.4,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,289.1,0.48,N,0
10.65889,-0.08719,300.56,0.44,0.38,2023-01-01,0143,N,VIIRS,n,2,290.3,0.67,N,0
10.49001,0.91306,306.18,0.49,0.4,2023-01-01,0143,N,VIIRS,n,2,285.73,0.85,N,0
9.70568,5.32468,296.92,0.63,0.54,2023-01-01,0143,N,VIIRS,n,2,285.84,0.42,N,0
12.07991,-9.69172,307.19,0.54,0.51,2023-01-01,0143,N,VIIRS,n,2,291.12,2.41,N,0
12.27075,-11.29893,297.52,0.35,0.57,2023-01-01,0143,N,VIIRS,n,2,286.48,0.27,N,0
10.92777,-1.83138,337.3,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,289.29,2.92,N,0
10.47303,0.9009,310.94,0.49,0.4,2023-01-01,0143,N,VIIRS,n,2,286.79,1.44,N,0
9.34215,7.07682,338.08,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,290.89,4.93,N,0
9.33908,7.09275,299.83,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,288.45,0.76,N,0
10.68416,-0.38898,299.46,0.43,0.38,2023-01-01,0143,N,VIIRS,n,2,288.16,0.54,N,0
11.17884,-3.48984,299.94,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,287.53,0.36,N,0
11.17829,-3.48628,312.08,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,288.42,0.76,N,0
11.17495,-3.48681,300.97,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,289.22,0.65,N,0
10.66223,-0.30068,301.35,0.43,0.38,2023-01-01,0143,N,VIIRS,n,2,288.58,0.53,N,0
10.65169,-0.30946,308.49,0.43,0.38,2023-01-01,0143,N,VIIRS,n,2,287.33,1.48,N,0
10.46244,0.79218,304.09,0.48,0.4,2023-01-01,0143,N,VIIRS,n,2,286.15,1.16,N,0
10.64123,-0.31118,298.83,0.43,0.38,2023-01-01,0143,N,VIIRS,n,2,287.12,0.53,N,0
10.96712,-2.35259,300.44,0.38,0.36,2023-01-01,0143,N,VIIRS,n,2,288.05,0.42,N,0
10.63774,-0.31176,298.57,0.43,0.38,2023-01-01,0143,N,VIIRS,n,2,286.61,0.53,N,0
9.3452,7.07485,305.05,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,289.32,1.24,N,0
9.34451,7.07858,311.31,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,289.19,1.24,N,0
11.21118,-3.9592,300.76,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,287.76,0.73,N,0
9.33953,7.07396,304.88,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,289.19,1.24,N,0
9.33885,7.07766,312.38,0.42,0.61,2023-01-01,0143,N,VIIRS,n,2,289.01,1.24,N,0
9.22737,7.64447,299.25,0.46,0.64,2023-01-01,0143,N,VIIRS,n,2,287.73,0.62,N,0
10.8237,-1.54065,300.44,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,288.68,0.43,N,0
10.35339,1.30377,307.57,0.52,0.41,2023-01-01,0143,N,VIIRS,n,2,287.79,1.38,N,0
12.21985,-11.23223,300.86,0.34,0.56,2023-01-01,0143,N,VIIRS,n,2,288.94,0.91,N,0
11.89446,-8.78407,299.63,0.47,0.48,2023-01-01,0143,N,VIIRS,n,2,289.1,0.45,N,0
11.11421,-3.41984,300.51,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,288.38,0.35,N,0
11.11311,-3.41275,306.65,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,287.91,0.98,N,0
10.37091,1.15458,307,0.51,0.41,2023-01-01,0143,N,VIIRS,n,2,291.77,1.44,N,0
9.00267,8.69774,301.87,0.55,0.68,2023-01-01,0143,N,VIIRS,n,2,288.93,1.23,N,0
12.08936,-10.3306,306.12,0.6,0.53,2023-01-01,0143,N,VIIRS,n,2,291.21,0.95,N,0
10.93006,-2.31185,304.16,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,290.22,0.74,N,0
10.42344,0.77639,296.68,0.48,0.4,2023-01-01,0143,N,VIIRS,n,2,284.89,0.35,N,0
12.36125,-12.61024,308.87,0.43,0.62,2023-01-01,0143,N,VIIRS,n,2,288.88,1.76,N,0
12.44845,-13.40359,339.61,0.49,0.65,2023-01-01,0143,N,VIIRS,n,2,294.26,6.11,N,0
12.19,-11.29128,303.72,0.35,0.57,2023-01-01,0143,N,VIIRS,n,2,290,0.62,N,0
10.7747,-1.4081,309.78,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,290.08,0.68,N,0
10.77411,-1.40448,301.25,0.4,0.37,2023-01-01,0143,N,VIIRS,n,2,289.82,0.68,N,0
12.34041,-12.63096,305.68,0.43,0.62,2023-01-01,0143,N,VIIRS,n,2,292.22,1.11,N,0
11.73039,-7.89483,297.76,0.41,0.45,2023-01-01,0143,N,VIIRS,n,2,287.17,0.34,N,0
10.32507,-1.80866,296.77,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,286.57,0.37,N,0
10.3245,-1.8051,295.73,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,285.61,0.19,N,0
10.01303,0.10294,299.98,0.45,0.39,2023-01-01,0143,N,VIIRS,n,2,288.43,1.29,N,0
10.40081,-2.30383,301.23,0.39,0.36,2023-01-01,0143,N,VIIRS,n,2,288.38,0.71,N,0
10.08175,-0.3564,297.47,0.43,0.38,2023-01-01,0143,N,VIIRS,n,2,285.34,0.5,N,0
11.31122,-8.47134,304.68,0.44,0.46,2023-01-01,0143,N,VIIRS,n,2,288.93,0.69,N,0
9.83906,1.07379,316.6,0.51,0.41,2023-01-01,0143,N,VIIRS,n,2,290.71,2.47,N,0
9.83151,1.07256,320.5,0.51,0.41,2023-01-01,0143,N,VIIRS,n,2,291.51,1.79,N,0
11.62592,5.96945,304.76,0.32,0.55,2023-01-01,0143,N,VIIRS,n,2,284.37,0.54,N,0
11.76066,5.23339,301.71,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,287.09,1.78,N,0
11.75966,5.23866,310.02,0.58,0.52,2023-01-01,0143,N,VIIRS,n,2,285.51,1.78,N,0
11.75787,5.22194,304.54,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,288.57,2.34,N,0
11.75591,5.23232,319.27,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,287.73,1.78,N,0
11.75312,5.22096,304.14,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,288.12,2.6,N,0
11.75215,5.22608,318.2,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,288.26,2.6,N,0
11.75117,5.23125,306.95,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,286.57,1.44,N,0
11.74837,5.21993,322.15,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,288.14,2.6,N,0
11.78066,5.04942,299.46,0.56,0.51,2023-01-01,0143,N,VIIRS,n,2,287.67,0.62,N,0
11.65568,5.70597,300.8,0.62,0.54,2023-01-01,0143,N,VIIRS,n,2,283.05,1.06,N,0
11.76085,5.23779,320.7,0.58,0.52,2023-01-01,0143,N,VIIRS,n,2,287.18,2.92,N,0
11.75705,5.23143,313.61,0.58,0.52,2023-01-01,0143,N,VIIRS,n,2,287.89,3.5,N,0
11.75231,5.23034,322.12,0.58,0.52,2023-01-01,0143,N,VIIRS,n,2,287.82,2.57,N,0
13.3709,-4.26236,315.13,0.42,0.38,2023-01-01,0143,N,VIIRS,n,2,288.17,1.11,N,0
11.75419,5.22,306.4,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,288.3,1.92,N,0
11.75324,5.22519,307.02,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,288.09,2.57,N,0
11.74944,5.21895,314.14,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,288.26,1.92,N,0
11.74849,5.22415,315.08,0.57,0.52,2023-01-01,0143,N,VIIRS,n,2,287.34,2.57,N,0
11.65447,5.71094,299.16,0.62,0.54,2023-01-01,0143,N,VIIRS,n,2,282.98,1.79,N,0
11.60933,5.76091,304.5,0.63,0.54,2023-01-01,0143,N,VIIRS,n,2,283.79,1.4,N,0
11.58784,5.876,296.35,0.32,0.55,2023-01-01,0143,N,VIIRS,n,2,281.8,0.57,N,0
11.75195,4.93796,299.57,0.55,0.51,2023-01-01,0143,N,VIIRS,n,2,288.24,1.06,N,0
11.57951,5.86511,295.09,0.32,0.54,2023-01-01,0143,N,VIIRS,n,2,282.8,0.4,N,0
11.42494,6.65387,303.6,0.36,0.58,2023-01-01,0143,N,VIIRS,n,2,286.92,0.73,N,0
12.12616,2.72491,313.31,0.39,0.44,2023-01-01,0143,N,VIIRS,n,2,288.39,1.37,N,0
12.11169,2.75943,306.99,0.39,0.44,2023-01-01,0143,N,VIIRS,n,2,287.45,0.73,N,0
12.10829,2.75512,297.88,0.39,0.44,2023-01-01,0143,N,VIIRS,n,2,287.52,0.52,N,0
12.10765,2.75872,298.96,0.39,0.44,2023-01-01,0143,N,VIIRS,n,2,285.73,0.45,N,0
12.1049,2.75082,299.1,0.39,0.44,2023-01-01,0143,N,VIIRS,n,2,286.6,0.52,N,0
11.67549,5.08656,305.49,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,287.74,1,N,0
11.67178,5.08022,302.25,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,288.32,1.23,N,0
11.66707,5.0792,306.93,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,289.28,1.23,N,0
11.66331,5.07314,305.31,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,289.1,2.2,N,0
11.66235,5.07825,306.66,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,288.75,1.39,N,0
13.89754,-8.96188,295.45,0.51,0.49,2023-01-01,0143,N,VIIRS,n,2,281.62,1.78,N,0
11.67548,5.08383,307.4,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,288.18,0.87,N,0
11.67078,5.08268,304.92,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,288.71,1.44,N,0
11.66701,5.07644,307.11,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,289.04,1.71,N,0
11.66228,5.07554,315.63,0.56,0.52,2023-01-01,0143,N,VIIRS,n,2,289.25,2.42,N,0
11.31773,6.73568,297.07,0.37,0.58,2023-01-01,0143,N,VIIRS,n,2,285.04,0.68,N,0
14.15643,-11.60314,304.91,0.39,0.59,2023-01-01,0143,N,VIIRS,n,2,291.25,1.27,N,0
11.67234,4.75527,299.33,0.54,0.51,2023-01-01,0143,N,VIIRS,n,2,288.13,1.41,N,0
14.15051,-11.6002,301.92,0.39,0.59,2023-01-01,0143,N,VIIRS,n,2,290.54,1.14,N,0
11.66858,4.74961,309.53,0.54,0.51,2023-01-01,0143,N,VIIRS,n,2,288.02,1.41,N,0
11.66769,4.75447,310.28,0.54,0.51,2023-01-01,0143,N,VIIRS,n,2,287.92,1.41,N,0
